NO,LAP,GAP,TIME,race_id,cumtime,progress,temp_lap,5,77,7,33,14,19,11,27,55,10,9,28,18,94,8,44,3,DRIVER,ENTRANT,TIME OF DAY,STOP,DURATION,TOTAL TIME,d_stop,target,laps_since_pit,stop_count,stint
10,40,58.097,75.532,25.0,3275.663,0.5714285714285714,40.0,2.3160000000000025,2.3119999999999976,2.415999999999997,2.5319999999999965,1.6149999999999949,1.179000000000002,1.7819999999999965,1.2369999999999948,1.198999999999998,0.0,0.003999999999990678,-1.0319999999999965,,0.5049999999999955,-1.1310000000000002,1.8259999999999934,2.012999999999991,,,,,,,False,,37,3.0,4.0
55,40,59.999,74.333,25.0,3277.5649999999996,0.5714285714285714,40.0,1.1170000000000044,1.1129999999999995,1.2169999999999987,1.3329999999999984,0.4159999999999968,-0.01999999999999602,0.5829999999999984,0.0379999999999967,0.0,-1.198999999999998,-1.1950000000000074,-2.2309999999999945,,-0.6940000000000026,-2.3299999999999983,0.6269999999999953,0.813999999999993,,,,,,,False,,9,4.0,4.0
94,40,64.135,75.027,25.0,3281.7009999999996,0.5714285714285714,40.0,1.811000000000007,1.8070000000000022,1.9110000000000014,2.027000000000001,1.1099999999999994,0.6740000000000066,1.277000000000001,0.7319999999999993,0.6940000000000026,-0.5049999999999955,-0.5010000000000048,-1.536999999999992,,0.0,-1.6359999999999957,1.320999999999998,1.5079999999999956,,,,,,,False,,37,3.0,3.0
9,40,67.855,75.528,25.0,3285.4210000000003,0.5714285714285714,40.0,2.312000000000012,2.308000000000007,2.412000000000006,2.528000000000006,1.6110000000000042,1.1750000000000114,1.7780000000000058,1.233000000000004,1.1950000000000074,-0.003999999999990678,0.0,-1.0359999999999872,,0.5010000000000048,-1.134999999999991,1.8220000000000027,2.0090000000000003,,,,,,,False,,37,3.0,4.0
8,40,74.332,76.663,25.0,3291.897999999999,0.5714285714285714,40.0,3.4470000000000027,3.442999999999998,3.546999999999997,3.6629999999999967,2.745999999999995,2.3100000000000023,2.9129999999999967,2.367999999999995,2.3299999999999983,1.1310000000000002,1.134999999999991,0.09900000000000375,,1.6359999999999957,0.0,2.9569999999999936,3.1439999999999912,,,,,,,False,,37,3.0,4.0
44,41,0,74.757,25.0,3292.323,0.5857142857142857,41.0,0.9320000000000022,0.6510000000000105,1.335000000000008,1.679000000000002,0.7990000000000066,0.561000000000007,0.7480000000000047,0.32500000000000284,0.6039999999999992,-0.9029999999999916,-0.5939999999999941,-7.033999999999992,-2.8489999999999895,-0.3129999999999882,,0.0,0.8400000000000034,,,,,,,False,,38,3.0,4.0
18,41,1 LAP,77.606,25.0,3293.218999999999,0.5857142857142857,41.0,3.7809999999999917,3.5,4.1839999999999975,4.527999999999992,3.647999999999996,3.4099999999999966,3.596999999999994,3.1739999999999924,3.4529999999999887,1.945999999999998,2.2549999999999955,-4.185000000000002,0.0,2.5360000000000014,,2.8489999999999895,3.688999999999993,,,,,,,False,,13,4.0,5.0
5,41,2.081,73.825,25.0,3294.4039999999995,0.5857142857142857,41.0,0.0,-0.2809999999999917,0.4030000000000058,0.7469999999999999,-0.13299999999999557,-0.3709999999999951,-0.1839999999999975,-0.6069999999999993,-0.32800000000000296,-1.8349999999999937,-1.5259999999999962,-7.965999999999994,-3.7809999999999917,-1.2449999999999903,,-0.9320000000000022,-0.09199999999999875,,,,,,,False,,13,4.0,4.0
77,41,4.879,74.106,25.0,3297.2019999999993,0.5857142857142857,41.0,0.2809999999999917,0.0,0.6839999999999975,1.0279999999999916,0.14799999999999613,-0.09000000000000341,0.0969999999999942,-0.3260000000000076,-0.047000000000011255,-1.554000000000002,-1.2450000000000045,-7.685000000000002,-3.5,-0.9639999999999986,,-0.6510000000000105,0.18899999999999295,,,,,,,False,,14,4.0,4.0
7,41,7.886,73.422,25.0,3300.209,0.5857142857142857,41.0,-0.4030000000000058,-0.6839999999999975,0.0,0.3439999999999941,-0.5360000000000014,-0.7740000000000009,-0.5870000000000033,-1.0100000000000051,-0.7310000000000088,-2.2379999999999995,-1.929000000000002,-8.369,-4.1839999999999975,-1.6479999999999961,,-1.335000000000008,-0.49500000000000455,,,,,,,False,,12,4.0,4.0
28,41,PIT,81.791,25.0,3300.8349999999996,0.5857142857142857,41.0,7.965999999999994,7.685000000000002,8.369,8.712999999999994,7.832999999999998,7.594999999999999,7.7819999999999965,7.358999999999995,7.637999999999991,6.131,6.439999999999998,0.0,4.185000000000002,6.721000000000004,,7.033999999999992,7.873999999999995,,,,,,,False,,14,4.0,4.0
33,41,11.831,73.078,25.0,3304.1539999999995,0.5857142857142857,41.0,-0.7469999999999999,-1.0279999999999916,-0.3439999999999941,0.0,-0.8799999999999955,-1.117999999999995,-0.9309999999999974,-1.3539999999999992,-1.0750000000000028,-2.5819999999999936,-2.272999999999996,-8.712999999999994,-4.527999999999992,-1.9919999999999902,,-1.679000000000002,-0.8389999999999986,,,,,,,False,,13,4.0,5.0
3,41,19.624,73.917,25.0,3311.9469999999997,0.5857142857142857,41.0,0.09199999999999875,-0.18899999999999295,0.49500000000000455,0.8389999999999986,-0.04099999999999682,-0.27899999999999636,-0.09199999999999875,-0.5150000000000006,-0.2360000000000042,-1.742999999999995,-1.4339999999999975,-7.873999999999995,-3.688999999999993,-1.1529999999999916,,-0.8400000000000034,0.0,,,,,,,False,,38,3.0,4.0
19,41,38.440,74.196,25.0,3330.7630000000004,0.5857142857142857,41.0,0.3709999999999951,0.09000000000000341,0.7740000000000009,1.117999999999995,0.23799999999999955,0.0,0.1869999999999976,-0.2360000000000042,0.042999999999992156,-1.4639999999999986,-1.1550000000000011,-7.594999999999999,-3.4099999999999966,-0.8739999999999952,,-0.561000000000007,0.27899999999999636,,,,,,,False,,14,4.0,4.0
14,41,40.549,73.958,25.0,3332.872,0.5857142857142857,41.0,0.13299999999999557,-0.14799999999999613,0.5360000000000014,0.8799999999999955,0.0,-0.23799999999999955,-0.05100000000000193,-0.47400000000000375,-0.1950000000000074,-1.7019999999999982,-1.3930000000000007,-7.832999999999998,-3.647999999999996,-1.1119999999999948,,-0.7990000000000066,0.04099999999999682,,,,,,,False,,13,4.0,4.0
11,41,46.461,74.009,25.0,3338.7840000000006,0.5857142857142857,41.0,0.1839999999999975,-0.0969999999999942,0.5870000000000033,0.9309999999999974,0.05100000000000193,-0.1869999999999976,0.0,-0.4230000000000018,-0.14400000000000546,-1.6509999999999962,-1.3419999999999987,-7.7819999999999965,-3.596999999999994,-1.0609999999999928,,-0.7480000000000047,0.09199999999999875,,,,,,,False,,6,4.0,4.0
27,41,54.581,74.432,25.0,3346.904,0.5857142857142857,41.0,0.6069999999999993,0.3260000000000076,1.0100000000000051,1.3539999999999992,0.47400000000000375,0.2360000000000042,0.4230000000000018,0.0,0.27899999999999636,-1.2279999999999944,-0.9189999999999969,-7.358999999999995,-3.1739999999999924,-0.637999999999991,,-0.32500000000000284,0.5150000000000006,,,,,,,False,,11,4.0,4.0
10,41,59.000,75.66,25.0,3351.323,0.5857142857142857,41.0,1.8349999999999937,1.554000000000002,2.2379999999999995,2.5819999999999936,1.7019999999999982,1.4639999999999986,1.6509999999999962,1.2279999999999944,1.5069999999999908,0.0,0.3089999999999975,-6.131,-1.945999999999998,0.5900000000000034,,0.9029999999999916,1.742999999999995,,,,,,,False,,38,3.0,4.0
55,41,59.395,74.153,25.0,3351.7179999999994,0.5857142857142857,41.0,0.32800000000000296,0.047000000000011255,0.7310000000000088,1.0750000000000028,0.1950000000000074,-0.042999999999992156,0.14400000000000546,-0.27899999999999636,0.0,-1.5069999999999908,-1.1979999999999933,-7.637999999999991,-3.4529999999999887,-0.9169999999999874,,-0.6039999999999992,0.2360000000000042,,,,,,,False,,10,4.0,4.0
94,41,64.448,75.07,25.0,3356.7709999999997,0.5857142857142857,41.0,1.2449999999999903,0.9639999999999986,1.6479999999999961,1.9919999999999902,1.1119999999999948,0.8739999999999952,1.0609999999999928,0.637999999999991,0.9169999999999874,-0.5900000000000034,-0.2810000000000059,-6.721000000000004,-2.5360000000000014,0.0,,0.3129999999999882,1.1529999999999916,,,,,,,False,,38,3.0,3.0
9,41,68.449,75.351,25.0,3360.7720000000004,0.5857142857142857,41.0,1.5259999999999962,1.2450000000000045,1.929000000000002,2.272999999999996,1.3930000000000007,1.1550000000000011,1.3419999999999987,0.9189999999999969,1.1979999999999933,-0.3089999999999975,0.0,-6.439999999999998,-2.2549999999999955,0.2810000000000059,,0.5939999999999941,1.4339999999999975,,,,,,,False,,38,3.0,4.0
44,42,0,73.748,25.0,3366.071,0.6,42.0,-0.6669999999999874,0.1280000000000001,0.4720000000000084,0.8200000000000074,-0.32500000000000284,-0.512999999999991,-0.35199999999998965,-0.7919999999999874,-1.9579999999999984,-2.414999999999992,-1.708999999999989,,-2.418999999999997,-1.3759999999999906,-2.945999999999998,0.0,-0.5030000000000001,,,,,,,False,,39,3.0,4.0
8,42,1 LAP,76.694,25.0,3368.5919999999987,0.6,42.0,2.2790000000000106,3.073999999999998,3.4180000000000064,3.7660000000000053,2.620999999999995,2.433000000000007,2.5940000000000083,2.1540000000000106,0.9879999999999995,0.5310000000000059,1.237000000000009,,0.527000000000001,1.5700000000000074,0.0,2.945999999999998,2.442999999999998,,,,,,,False,,39,3.0,4.0
5,42,2.748,74.41499999999999,25.0,3368.8189999999995,0.6,42.0,0.0,0.7949999999999875,1.1389999999999958,1.4869999999999948,0.34199999999998454,0.15399999999999636,0.3149999999999977,-0.125,-1.291000000000011,-1.7480000000000047,-1.0420000000000016,,-1.7520000000000095,-0.7090000000000032,-2.2790000000000106,0.6669999999999874,0.16399999999998727,,,,,,,False,,14,4.0,4.0
18,42,1 LAP,76.167,25.0,3369.385999999999,0.6,42.0,1.7520000000000095,2.546999999999997,2.8910000000000053,3.2390000000000043,2.093999999999994,1.906000000000006,2.0670000000000073,1.6270000000000095,0.4609999999999985,0.0040000000000048885,0.710000000000008,,0.0,1.0430000000000064,-0.527000000000001,2.418999999999997,1.9159999999999968,,,,,,,False,,14,4.0,5.0
77,42,4.751,73.62,25.0,3370.821999999999,0.6,42.0,-0.7949999999999875,0.0,0.3440000000000083,0.6920000000000073,-0.45300000000000296,-0.6409999999999911,-0.47999999999998977,-0.9199999999999875,-2.0859999999999985,-2.542999999999992,-1.836999999999989,,-2.546999999999997,-1.5039999999999907,-3.073999999999998,-0.1280000000000001,-0.6310000000000002,,,,,,,False,,15,4.0,4.0
7,42,7.414,73.276,25.0,3373.4849999999997,0.6,42.0,-1.1389999999999958,-0.3440000000000083,0.0,0.347999999999999,-0.7970000000000113,-0.9849999999999994,-0.8239999999999981,-1.2639999999999958,-2.430000000000007,-2.8870000000000005,-2.1809999999999974,,-2.8910000000000053,-1.847999999999999,-3.4180000000000064,-0.4720000000000084,-0.9750000000000085,,,,,,,False,,13,4.0,4.0
33,42,11.011,72.928,25.0,3377.0819999999994,0.6,42.0,-1.4869999999999948,-0.6920000000000073,-0.347999999999999,0.0,-1.1450000000000102,-1.3329999999999984,-1.171999999999997,-1.6119999999999948,-2.778000000000006,-3.2349999999999994,-2.5289999999999964,,-3.2390000000000043,-2.195999999999998,-3.7660000000000053,-0.8200000000000074,-1.3230000000000075,,,,,,,False,,14,4.0,5.0
3,42,20.127,74.251,25.0,3386.198,0.6,42.0,-0.16399999999998727,0.6310000000000002,0.9750000000000085,1.3230000000000075,0.17799999999999727,-0.009999999999990905,0.15100000000001046,-0.28899999999998727,-1.4549999999999983,-1.911999999999992,-1.2059999999999889,,-1.9159999999999968,-0.8729999999999905,-2.442999999999998,0.5030000000000001,0.0,,,,,,,False,,39,3.0,4.0
19,42,38.953,74.261,25.0,3405.0240000000003,0.6,42.0,-0.15399999999999636,0.6409999999999911,0.9849999999999994,1.3329999999999984,0.18799999999998818,0.0,0.16100000000000136,-0.27899999999999636,-1.4450000000000074,-1.902000000000001,-1.195999999999998,,-1.906000000000006,-0.8629999999999995,-2.433000000000007,0.512999999999991,0.009999999999990905,,,,,,,False,,15,4.0,4.0
14,42,40.874,74.07300000000001,25.0,3406.9449999999997,0.6,42.0,-0.34199999999998454,0.45300000000000296,0.7970000000000113,1.1450000000000102,0.0,-0.18799999999998818,-0.026999999999986812,-0.46699999999998454,-1.6329999999999956,-2.089999999999989,-1.3839999999999861,,-2.093999999999994,-1.0509999999999877,-2.620999999999995,0.32500000000000284,-0.17799999999999727,,,,,,,False,,14,4.0,4.0
11,42,46.813,74.1,25.0,3412.8840000000005,0.6,42.0,-0.3149999999999977,0.47999999999998977,0.8239999999999981,1.171999999999997,0.026999999999986812,-0.16100000000000136,0.0,-0.4399999999999977,-1.6060000000000088,-2.0630000000000024,-1.3569999999999993,,-2.0670000000000073,-1.024000000000001,-2.5940000000000083,0.35199999999998965,-0.15100000000001046,,,,,,,False,,7,4.0,4.0
27,42,55.373,74.53999999999999,25.0,3421.444,0.6,42.0,0.125,0.9199999999999875,1.2639999999999958,1.6119999999999948,0.46699999999998454,0.27899999999999636,0.4399999999999977,0.0,-1.166000000000011,-1.6230000000000047,-0.9170000000000016,,-1.6270000000000095,-0.5840000000000032,-2.1540000000000106,0.7919999999999874,0.28899999999998727,,,,,,,False,,12,4.0,4.0
55,42,61.353,75.706,25.0,3427.4239999999995,0.6,42.0,1.291000000000011,2.0859999999999985,2.430000000000007,2.778000000000006,1.6329999999999956,1.4450000000000074,1.6060000000000088,1.166000000000011,0.0,-0.45699999999999363,0.24900000000000944,,-0.4609999999999985,0.5820000000000078,-0.9879999999999995,1.9579999999999984,1.4549999999999983,,,,,,,False,,11,4.0,4.0
10,42,61.415,76.163,25.0,3427.486,0.6,42.0,1.7480000000000047,2.542999999999992,2.8870000000000005,3.2349999999999994,2.089999999999989,1.902000000000001,2.0630000000000024,1.6230000000000047,0.45699999999999363,0.0,0.7060000000000031,,-0.0040000000000048885,1.0390000000000015,-0.5310000000000059,2.414999999999992,1.911999999999992,,,,,,,False,,39,3.0,4.0
94,42,65.824,75.124,25.0,3431.8949999999995,0.6,42.0,0.7090000000000032,1.5039999999999907,1.847999999999999,2.195999999999998,1.0509999999999877,0.8629999999999995,1.024000000000001,0.5840000000000032,-0.5820000000000078,-1.0390000000000015,-0.3329999999999984,,-1.0430000000000064,0.0,-1.5700000000000074,1.3759999999999906,0.8729999999999905,,,,,,,False,,39,3.0,3.0
9,42,70.158,75.457,25.0,3436.2290000000003,0.6,42.0,1.0420000000000016,1.836999999999989,2.1809999999999974,2.5289999999999964,1.3839999999999861,1.195999999999998,1.3569999999999993,0.9170000000000016,-0.24900000000000944,-0.7060000000000031,0.0,,-0.710000000000008,0.3329999999999984,-1.237000000000009,1.708999999999989,1.2059999999999889,,,,,,,False,,39,3.0,4.0
5,43,0,73.693,25.0,3442.5119999999997,0.6142857142857143,43.0,0.0,-0.9039999999999964,0.242999999999995,0.605000000000004,-0.36599999999999966,-0.39400000000000546,-0.5040000000000049,-0.847999999999999,-0.8089999999999975,-3.1099999999999994,-1.5319999999999965,,-3.3800000000000097,-1.5859999999999985,-3.0430000000000064,-5.3430000000000035,-5.779000000000011,,,,,,,False,,15,4.0,4.0
44,43,PIT,79.036,25.0,3445.107,0.6142857142857143,43.0,5.3430000000000035,4.439000000000007,5.5859999999999985,5.9480000000000075,4.977000000000004,4.948999999999998,4.838999999999999,4.4950000000000045,4.534000000000006,2.233000000000004,3.811000000000007,,1.9629999999999939,3.757000000000005,2.299999999999997,0.0,-0.43600000000000705,L. HAMILTON,Mercedes AMG Petronas F1 Team,15:00:16,4.0,23.121,1:20.460,True,,40,4.0,4.0
8,43,1 LAP,76.736,25.0,3445.3279999999986,0.6142857142857143,43.0,3.0430000000000064,2.13900000000001,3.2860000000000014,3.6480000000000103,2.6770000000000067,2.649000000000001,2.5390000000000015,2.1950000000000074,2.234000000000009,-0.06699999999999307,1.51100000000001,,-0.3370000000000033,1.4570000000000078,0.0,-2.299999999999997,-2.736000000000004,,,,,,,False,,40,3.0,4.0
77,43,2.907,74.597,25.0,3445.4189999999994,0.6142857142857143,43.0,0.9039999999999964,0.0,1.1469999999999914,1.5090000000000003,0.5379999999999967,0.5099999999999909,0.3999999999999915,0.055999999999997385,0.09499999999999886,-2.206000000000003,-0.6280000000000001,,-2.4760000000000133,-0.6820000000000022,-2.13900000000001,-4.439000000000007,-4.875000000000014,,,,,,,False,,16,4.0,4.0
18,43,1 LAP,77.07300000000001,25.0,3446.458999999999,0.6142857142857143,43.0,3.3800000000000097,2.4760000000000133,3.6230000000000047,3.9850000000000136,3.01400000000001,2.986000000000004,2.8760000000000048,2.5320000000000107,2.571000000000012,0.27000000000001023,1.8480000000000132,,0.0,1.7940000000000111,0.3370000000000033,-1.9629999999999939,-2.399000000000001,,,,,,,False,,15,4.0,5.0
7,43,4.423,73.45,25.0,3446.9349999999995,0.6142857142857143,43.0,-0.242999999999995,-1.1469999999999914,0.0,0.362000000000009,-0.6089999999999947,-0.6370000000000005,-0.7469999999999999,-1.090999999999994,-1.0519999999999925,-3.3529999999999944,-1.7749999999999915,,-3.6230000000000047,-1.8289999999999935,-3.2860000000000014,-5.5859999999999985,-6.022000000000006,,,,,,,False,,14,4.0,4.0
33,43,7.658,73.088,25.0,3450.1699999999996,0.6142857142857143,43.0,-0.605000000000004,-1.5090000000000003,-0.362000000000009,0.0,-0.9710000000000036,-0.9990000000000094,-1.1090000000000089,-1.453000000000003,-1.4140000000000015,-3.7150000000000034,-2.1370000000000005,,-3.9850000000000136,-2.1910000000000025,-3.6480000000000103,-5.9480000000000075,-6.3840000000000146,,,,,,,False,,15,4.0,5.0
3,43,PIT,79.47200000000001,25.0,3465.67,0.6142857142857143,43.0,5.779000000000011,4.875000000000014,6.022000000000006,6.3840000000000146,5.413000000000011,5.385000000000005,5.275000000000006,4.931000000000012,4.970000000000013,2.669000000000011,4.247000000000014,,2.399000000000001,4.193000000000012,2.736000000000004,0.43600000000000705,0.0,D. RICCIARDO,Red Bull Racing,15:00:36,4.0,23.484,1:25.488,True,,40,4.0,4.0
19,43,36.599,74.087,25.0,3479.1110000000003,0.6142857142857143,43.0,0.39400000000000546,-0.5099999999999909,0.6370000000000005,0.9990000000000094,0.028000000000005798,0.0,-0.10999999999999943,-0.4539999999999935,-0.41499999999999204,-2.715999999999994,-1.137999999999991,,-2.986000000000004,-1.191999999999993,-2.649000000000001,-4.948999999999998,-5.385000000000005,,,,,,,False,,16,4.0,4.0
14,43,38.492,74.059,25.0,3481.004,0.6142857142857143,43.0,0.36599999999999966,-0.5379999999999967,0.6089999999999947,0.9710000000000036,0.0,-0.028000000000005798,-0.13800000000000523,-0.4819999999999993,-0.44299999999999784,-2.7439999999999998,-1.1659999999999968,,-3.01400000000001,-1.2199999999999989,-2.6770000000000067,-4.977000000000004,-5.413000000000011,,,,,,,False,,15,4.0,4.0
11,43,44.569,74.197,25.0,3487.0810000000006,0.6142857142857143,43.0,0.5040000000000049,-0.3999999999999915,0.7469999999999999,1.1090000000000089,0.13800000000000523,0.10999999999999943,0.0,-0.3439999999999941,-0.3049999999999926,-2.6059999999999945,-1.0279999999999916,,-2.8760000000000048,-1.0819999999999936,-2.5390000000000015,-4.838999999999999,-5.275000000000006,,,,,,,False,,8,4.0,4.0
27,43,53.473,74.541,25.0,3495.985,0.6142857142857143,43.0,0.847999999999999,-0.055999999999997385,1.090999999999994,1.453000000000003,0.4819999999999993,0.4539999999999935,0.3439999999999941,0.0,0.03900000000000148,-2.2620000000000005,-0.6839999999999975,,-2.5320000000000107,-0.7379999999999995,-2.1950000000000074,-4.4950000000000045,-4.931000000000012,,,,,,,False,,13,4.0,4.0
